1,0.013442608
1,0
1,0
1,0.0094614
1,0.017034661
1,0.034550933
1,0.034902914
1,0.022055806
1,0
1,0.031890252
1,0.025692224
1,0.013442608
1,0.027265271
1,0.058560211
1,0.054872583
1,0.046342388
1,0.025260753
1,0.031534024
1,0.043125085
1,0.020068904
1,0.033766653
1,0.017802926
1,0.064386855
1,0.013258054
1,0.061174246
1,0.099916658
1,0.093564109
1,0.101604418
1,0.054603386
1,0.06128411
1,0.051123265
1,0.06392044
1,0.044102592
1,0.27633176
1,0.069867365
1,0.091939982
1,0.061344628
1,0.042593115
1,0.041663966
1,0.117533858
1,0.063237145
1,0.064046665
1,0.1137782
1,0.044847679
1,0.045954741
1,0.07434258
1,0.079374775
1,0.062574884
1,0.110627004
1,0.062574884
1,0.061356948
1,0.131566511
1,0.14221341
1,0.112032635
1,0.110562545
1,0.05427952
1,0.094850069
1,0.163504613
1,0.172151409
1,0.135905359
1,0.103175838
1,0.132103708
1,0.087885627
1,0.163282385
1,0.099420166
1,0.14061681
1,0.106490735
1,0.144925105
1,0.131345763
1,0.137562457
1,0.117864992
1,0.063223346
1,0.165409436
1,0.147151653
1,0.116445297
1,0.098652445
1,0.115043422
1,0.114848197
1,0.155401838
1,0.153661093
1,0.248520251
1,0.181671868
1,0.23080202
1,0.022857389
1,0.06305421
1,0.009206815
1,0.032523851
1,0.052110828
1,0.063960771
1,0.043469552
1,0.031203193
1,0.028509425
1,0.019414496
1,0.088669088
1,0.076317381
1,0.042271956
1,0.098898556
1,0.034747937
1,0.162274043
1,0.037935059
1,0.07513583
1,0.054921524
1,0.08162708
1,0.046153769
1,0.08385496
1,0.069428299
1,0.01528321
1,0.042312077
1,0.116592903
1,0.073450762
1,0.060929119
1,0.066622655
1,0.04824451
1,0.053447124
1,0.083607067
1,0.020961039
1,0.103768765
1,0.068925593
1,0.062106506
1,0.059799578
1,0.025383398
1,0.075707353
1,0.05137629
1,0.068764454
1,0.076127054
1,0.08028744
1,0.073355344
1,0.063589491
1,0.14618332
1,0.128989805
1,0.159064446
1,0.119809679
1,0.070463528
1,0.099199226
1,0.063308697
1,0.10978711
1,0.068881466
1,0.068772304
1,0.131446544
1,0.084808597
1,0.087626945
1,0.17080789
1,0.07757735
1,0.066908321
1,0.050069433
1,0.099671309
1,0.089374156
1,0.092528381
1,0.050069516
1,0.119354829
1,0.096961504
1,0.134438179
1,0.10024883
1,0.071829069
1,0.130612977
1,0.135852684
1,0.12511053
1,0.066286477
1,0.075182098
1,0.104075408
1,0.165051083
1,0.102665385
1,0.070323758
1,0.056268102
1,0.095841662
1,0.073266485
1,0.152317698
1,0.067721096
1,0.150580254
1,0.076997445
1,0.091557588
1,0.09011426
1,0.224689416
1,0.132405146
1,0.123793953
1,0.050583534
1,0.080470871
1,0.168760927
1,0.088479443
1,0.183257553
1,0.101465729
1,0.103183611
1,0.13359114
1,0.078272075
1,0.143670244
1,0.119262063
1,0.125299283
1,0.216922308
1,0.225180188
1,0.12381736
1,0.114655849
1,0.125694954
1,0
1,0.130201977
1,0.030269248
1,0.147399209
1,0.216154418
1,0.177053664
1,0.151222055
1,0.009048082
1,0
1,0.087408285
1,0.173771478
1,0.282297049
1,0.203316935
1,0.208489119
